filename,category,wikimedia_url,page_title,license,author,description,download_date,file_size,width,height
Anicient_Baijnath_Temple.jpg,Hindu_temples_in_Nepal,https://upload.wikimedia.org/wikipedia/commons/f/f6/Anicient_Baijnath_Temple.jpg,File:Anicient Baijnath Temple.jpg,CC BY-SA 4.0,कत्यूरी राजाका वंशज,,2026-02-26T15:04:08.065653,423733,912,684
Baglamukhi_temple_with_Gulariya_skyline_at_the_background.JPG,Hindu_temples_in_Nepal,https://upload.wikimedia.org/wikipedia/commons/3/3e/Baglamukhi_temple_with_Gulariya_skyline_at_the_background.JPG,File:Baglamukhi temple with Gulariya skyline at the background.JPG,CC BY-SA 3.0,Manjesh.world,The photo shows the Baglamukhi Temple at Gulariya which is the most popular temple among people in the Bardiya District region.,2026-02-26T15:04:09.380588,6781997,4608,3456
Bhadrakali_temple_1_09_04_59_484000.jpeg,Hindu_temples_in_Nepal,https://upload.wikimedia.org/wikipedia/commons/4/42/Bhadrakali_temple_1_09_04_59_484000.jpeg,File:Bhadrakali temple 1 09 04 59 484000.jpeg,CC BY-SA 4.0,Nirjal stha,Bhadrakali temple from front entrance,2026-02-26T15:04:30.527511,3663411,3024,4032
Bhadrakali_temple_1.jpeg,Hindu_temples_in_Nepal,https://upload.wikimedia.org/wikipedia/commons/3/3f/Bhadrakali_temple_1.jpeg,File:Bhadrakali temple 1.jpeg,CC BY-SA 4.0,Nirjal stha,Bhadrakali temple from front entrance,2026-02-26T15:04:32.497110,4008181,4032,3024
Bishnupaduka_Temple.jpg,Hindu_temples_in_Nepal,https://upload.wikimedia.org/wikipedia/commons/b/b2/Bishnupaduka_Temple.jpg,File:Bishnupaduka Temple.jpg,CC BY-SA 4.0,Shalgina.dangi,This is a photo of a monument in Nepal identified by the ID,2026-02-26T15:04:34.295796,4495526,4032,3024
Bishnupaduka.jpg,Hindu_temples_in_Nepal,https://upload.wikimedia.org/wikipedia/commons/e/ec/Bishnupaduka.jpg,File:Bishnupaduka.jpg,CC BY-SA 4.0,Pushpendrakhadka,This is a photo of a monument in Nepal identified by the ID,2026-02-26T15:04:53.516898,9025441,4032,3024
Bitaar_RAM_Temple_2.JPG,Hindu_temples_in_Nepal,https://upload.wikimedia.org/wikipedia/commons/e/ee/Bitaar_RAM_Temple_2.JPG,File:Bitaar RAM Temple 2.JPG,CC BY-SA 3.0,AnuzSubedi2000,,2026-02-26T15:04:59.334319,3358575,3456,4608
Bitaar_RAM_Temple.JPG,Hindu_temples_in_Nepal,https://upload.wikimedia.org/wikipedia/commons/2/26/Bitaar_RAM_Temple.JPG,File:Bitaar RAM Temple.JPG,CC BY-SA 3.0,AnuzSubedi2000,,2026-02-26T15:05:00.788577,3287745,4608,3456
CGokarnaMahadev.jpg,Hindu_temples_in_Nepal,https://upload.wikimedia.org/wikipedia/commons/2/20/CGokarnaMahadev.jpg,File:CGokarnaMahadev.jpg,CC BY-SA 3.0,GerthMichael,Gokarna Mahadev temple from the east,2026-02-26T15:05:02.377411,2488829,2304,3456
Chandraghanta_Durga_Temple_Sagar_Tole_Taulihawa_Kapilbastu_Nepal_RajeshjDhungana.jpg,Hindu_temples_in_Nepal,https://upload.wikimedia.org/wikipedia/commons/5/54/Chandraghanta_Durga_Temple_Sagar_Tole_Taulihawa_Kapilbastu_Nepal_RajeshjDhungana.jpg,File:Chandraghanta Durga Temple Sagar Tole Taulihawa Kapilbastu Nepal RajeshjDhungana.jpg,CC BY-SA 4.0,Rajesh Dhungana,"This artistic Chandraghanta Durga Temple is located at Sagartol in Kapilvastu Municipality Ward No. 2 of Kapilvastu District. With the active participation of local devotees, Shanti Samaj started construction in the year 2050 BS and inaugurated it on the day of Shri Panchami in the year 2059 BS.",2026-02-26T15:05:23.141561,19834558,7567,5465
ChanguNarayan_Temple.jpg,Hindu_temples_in_Nepal,https://upload.wikimedia.org/wikipedia/commons/9/9c/ChanguNarayan_Temple.jpg,File:ChanguNarayan Temple.jpg,CC BY-SA 4.0,Bstha,"Changu Narayan is considered to be the oldest temple of Nepal. It remains a milestone in Nepali temple architecture with rich embossed works. The two-storey roofed temple stands on a high plinth of stone. According to Professor Madhan Rimal, Department of Sociology and Anthropology, Tribhuvan university the temple is neither in Shikhara style nor the pagoda style. It has an architectural style which he would like to describe as a traditional Nepali temple. Many similar features are found at Gokarna Mahadev. The temple is surrounded by sculptures and arts related to Lord Vishnu. Also, we can find the temples of Lord Shiva, Ashta Matrika, Chhinnamasta, Kileshwor and Krishna inside the courtyard of the main temple. There are four entrances to the temple and these gates are guarded by life-size pairs of animals such as lions, sarabhas, griffins and elephants on each side of the entrances. The ten incarnations of Lord Vishnu and the other idols are carved in the struts, which support the roof. The entrance door is gilded with carvings of Nāaga (snakes). On the main entrance gate (i.e. western entrance gate), we can find the Chakra, Sankha, Kamal, and Khadga all at the top of a stone pillar. These stone pillars have an inscription in Sanskrit. This inscription is considered to be the oldest inscription of Nepal and the stone inscription pillar was erected by Licchavi (kingdom) King Manadeva in 464 AD. The following monument is located while visiting the temple from the right side after entering from the main entrance (Eastern gate) to the courtyard.",2026-02-26T15:05:24.559678,4322159,3024,4032
Chaturbhujeshwor_Temple.jpg,Hindu_temples_in_Nepal,https://upload.wikimedia.org/wikipedia/commons/d/df/Chaturbhujeshwor_Temple.jpg,File:Chaturbhujeshwor Temple.jpg,CC BY-SA 4.0,Gaurav Dhwaj Khadka,"Chaturbhujeshwor Temple at Sukhepokhari, Hariwon, Sarlahi, Nepal.",2026-02-26T15:05:43.608181,6247821,4608,3456
Dakneshwori_Temple.jpg,Hindu_temples_in_Nepal,https://upload.wikimedia.org/wikipedia/commons/3/30/Dakneshwori_Temple.jpg,File:Dakneshwori Temple.jpg,CC BY-SA 4.0,Haribanshnp,This is a photo of a monument in Nepal identified by the ID,2026-02-26T15:05:45.369049,10986481,5914,3787
Darlam_Mahakali_Temple.jpg,Hindu_temples_in_Nepal,https://upload.wikimedia.org/wikipedia/commons/9/97/Darlam_Mahakali_Temple.jpg,File:Darlam Mahakali Temple.jpg,CC BY-SA 4.0,Tngaire2003,This is Hindu Temple situated north side of Palpa District.,2026-02-26T15:05:46.986778,418682,2592,1456
Degree_Saikumari.jpg,Hindu_temples_in_Nepal,https://upload.wikimedia.org/wikipedia/commons/c/cf/Degree_Saikumari.jpg,File:Degree Saikumari.jpg,CC BY-SA 4.0,Yadu Shah,This is a photo of a natural site in Nepal identified by the ID,2026-02-26T15:06:06.640088,253008,960,720
Deuti_Bajai_Temple_1.JPG,Hindu_temples_in_Nepal,https://upload.wikimedia.org/wikipedia/commons/8/87/Deuti_Bajai_Temple_1.JPG,File:Deuti Bajai Temple 1.JPG,CC BY-SA 3.0,Ganesh Paudel,Deuti Bajai Temple in Surkhet District Nepal,2026-02-26T15:06:09.501075,5476514,4320,3240
Deuti_Bajai_Temple.JPG,Hindu_temples_in_Nepal,https://upload.wikimedia.org/wikipedia/commons/7/7a/Deuti_Bajai_Temple.JPG,File:Deuti Bajai Temple.JPG,CC BY-SA 3.0,Ganesh Paudel,Deuti Bajai Temple in Surkhet District Nepal,2026-02-26T15:06:29.058376,5925566,4320,3240
Dhamparashuram.png,Hindu_temples_in_Nepal,https://upload.wikimedia.org/wikipedia/commons/7/72/Dhamparashuram.png,File:Dhamparashuram.png,CC BY 4.0,Mukesh061,,2026-02-26T15:06:30.470765,3111084,1600,1200
"Dhanush_Mandir,_Dhanushadham_Janakpur.jpg",Hindu_temples_in_Nepal,https://upload.wikimedia.org/wikipedia/commons/1/17/Dhanush_Mandir%2C_Dhanushadham_Janakpur.jpg,"File:Dhanush Mandir, Dhanushadham Janakpur.jpg",CC BY-SA 4.0,Aditya Pal,"Dhanush Mandir, Dhanushadham Janakpur.",2026-02-26T15:06:49.565969,3171539,5122,3415
"Dhanush(bow)_of_lord_Ram_at_Dhanush_Mandir,_Dhanushadham_Janakpur.jpg",Hindu_temples_in_Nepal,https://upload.wikimedia.org/wikipedia/commons/1/1f/Dhanush%28bow%29_of_lord_Ram_at_Dhanush_Mandir%2C_Dhanushadham_Janakpur.jpg,"File:Dhanush(bow) of lord Ram at Dhanush Mandir, Dhanushadham Janakpur.jpg",CC BY-SA 4.0,Aditya Pal,"Dhanush(bow) of lord Ram at Dhanush Mandir, Dhanushadham Janakpur.",2026-02-26T15:06:51.037104,1538058,5472,3648
Dhulikhel0829.JPG,Hindu_temples_in_Nepal,https://upload.wikimedia.org/wikipedia/commons/d/d2/Dhulikhel0829.JPG,File:Dhulikhel0829.JPG,CC BY-SA 3.0,Sundar1,"Dhulikhel, temple square with Harasiddhi Temple",2026-02-26T15:06:52.202698,2802056,3000,4000
Dhulikhel0831.JPG,Hindu_temples_in_Nepal,https://upload.wikimedia.org/wikipedia/commons/b/b0/Dhulikhel0831.JPG,File:Dhulikhel0831.JPG,CC BY-SA 3.0,Sundar1,"Dhulikhel, temple square with Harasiddhi Temple",2026-02-26T15:07:11.085863,2150683,3000,4000
Dhulikhel0832.JPG,Hindu_temples_in_Nepal,https://upload.wikimedia.org/wikipedia/commons/b/b8/Dhulikhel0832.JPG,File:Dhulikhel0832.JPG,CC BY-SA 3.0,Sundar1,"Dhulikhel, second temple at the north-eastern corner of temple square",2026-02-26T15:07:12.470523,2782249,3000,4000
Dhulikhel0833.JPG,Hindu_temples_in_Nepal,https://upload.wikimedia.org/wikipedia/commons/4/48/Dhulikhel0833.JPG,File:Dhulikhel0833.JPG,CC BY-SA 3.0,Sundar1,,2026-02-26T15:07:31.881072,2358189,4000,3000
Dhulikhel0838.JPG,Hindu_temples_in_Nepal,https://upload.wikimedia.org/wikipedia/commons/9/90/Dhulikhel0838.JPG,File:Dhulikhel0838.JPG,CC BY-SA 3.0,Sundar1,"Dhulikhel,Garuda pillar on temple square",2026-02-26T15:07:34.123087,3070718,4000,3000
Doleshwar_Temple.jpg,Hindu_temples_in_Nepal,https://upload.wikimedia.org/wikipedia/commons/9/9f/Doleshwar_Temple.jpg,File:Doleshwar Temple.jpg,CC BY 4.0,Ganesh Niraula,The Temple is considered upper part of Kedarnath Mahadev.,2026-02-26T15:07:36.121747,3548645,3000,3000
Durga_mandir.jpg,Hindu_temples_in_Nepal,https://upload.wikimedia.org/wikipedia/commons/e/e2/Durga_mandir.jpg,File:Durga mandir.jpg,CC BY-SA 3.0,Bandhuanupam,This is a photo of a monument in Nepal identified by the ID,2026-02-26T15:07:55.543987,329944,2084,1256
Durga_Temple_in_Sunachuri_Makawanpur.jpg,Hindu_temples_in_Nepal,https://upload.wikimedia.org/wikipedia/commons/5/56/Durga_Temple_in_Sunachuri_Makawanpur.jpg,File:Durga Temple in Sunachuri Makawanpur.jpg,CC BY-SA 3.0,रमेश सिंह बोहरा,This is a photo of a monument in Nepal identified by the ID,2026-02-26T15:07:58.234913,314007,1266,960
Far_view_of_Shree_Bala_Tripura_Sundari_Devi_Bhagawoti_Temple.jpg,Hindu_temples_in_Nepal,https://upload.wikimedia.org/wikipedia/commons/9/95/Far_view_of_Shree_Bala_Tripura_Sundari_Devi_Bhagawoti_Temple.jpg,File:Far view of Shree Bala Tripura Sundari Devi Bhagawoti Temple.jpg,CC BY-SA 4.0,Maladeep,Far view of Shree Bala Tripura Sundari Devi Bhagawoti Temple,2026-02-26T15:08:00.047084,15072554,6720,4480
Far_view_of_the_temple_Shree_Bala_Tripura_Sundari_Devi_Bhagawoti_Dolpa.jpg,Hindu_temples_in_Nepal,https://upload.wikimedia.org/wikipedia/commons/e/eb/Far_view_of_the_temple_Shree_Bala_Tripura_Sundari_Devi_Bhagawoti_Dolpa.jpg,File:Far view of the temple Shree Bala Tripura Sundari Devi Bhagawoti Dolpa.jpg,CC BY-SA 4.0,Maladeep,Far view of the temple Shree Bala Tripura Sundari Devi Bhagawoti Dolpa,2026-02-26T15:08:19.540823,12085455,6720,4480
"Ganesh_Temple,_Tansen.JPG",Hindu_temples_in_Nepal,https://upload.wikimedia.org/wikipedia/commons/7/77/Ganesh_Temple%2C_Tansen.JPG,"File:Ganesh Temple, Tansen.JPG",CC BY-SA 3.0,Dipankar Kasaju,This is a photo of a monument in Nepal identified by the ID,2026-02-26T15:08:21.159039,622156,1280,960
GoMaTe01.jpg,Hindu_temples_in_Nepal,https://upload.wikimedia.org/wikipedia/commons/e/e6/GoMaTe01.jpg,File:GoMaTe01.jpg,CC BY-SA 3.0,GerthMichael,,2026-02-26T15:08:40.485861,1060569,3456,2304
Gorkha_Temples_NP-GK-06_01.jpg,Hindu_temples_in_Nepal,https://upload.wikimedia.org/wikipedia/commons/6/67/Gorkha_Temples_NP-GK-06_01.jpg,File:Gorkha Temples NP-GK-06 01.jpg,CC BY-SA 4.0,Bibek Shrestha,This is a photo of a monument in Nepal identified by the ID,2026-02-26T15:08:42.126160,26672368,10807,3743
HanumanTemple_kavre.JPG,Hindu_temples_in_Nepal,https://upload.wikimedia.org/wikipedia/commons/c/c6/HanumanTemple_kavre.JPG,File:HanumanTemple kavre.JPG,CC BY-SA 3.0,Rajesh2044,This is a photo of a natural site in Nepal identified by the ID,2026-02-26T15:08:43.536476,237346,1600,1200
Hindu_temple._Kalika_Malika_Mandir_-_panoramio.jpg,Hindu_temples_in_Nepal,https://upload.wikimedia.org/wikipedia/commons/8/8f/Hindu_temple._Kalika_Malika_Mandir_-_panoramio.jpg,File:Hindu temple. Kalika Malika Mandir - panoramio.jpg,CC BY 3.0,Sergey Pashko,Hindu temple. Kalika Malika Mandir,2026-02-26T15:09:04.167629,1262760,1936,1296
Idol_of_Krishna.jpg,Hindu_temples_in_Nepal,https://upload.wikimedia.org/wikipedia/commons/2/24/Idol_of_Krishna.jpg,File:Idol of Krishna.jpg,CC BY-SA 3.0,Krish Dulal,Idol of Krishna in Tinpiple.,2026-02-26T15:09:06.239265,1405357,2592,1456
IMG_0433_-_Flickr_-_thapa.laxman.jpg,Hindu_temples_in_Nepal,https://upload.wikimedia.org/wikipedia/commons/9/93/IMG_0433_-_Flickr_-_thapa.laxman.jpg,File:IMG 0433 - Flickr - thapa.laxman.jpg,CC BY-SA 2.0,Laxman Thapa from Nepal,,2026-02-26T15:09:25.117529,262824,960,512
Jai_Sambho_Kailashpati.jpg,Hindu_temples_in_Nepal,https://upload.wikimedia.org/wikipedia/commons/9/95/Jai_Sambho_Kailashpati.jpg,File:Jai Sambho Kailashpati.jpg,CC BY-SA 4.0,Crzylokesh,Shiva lingas allinged at the Backyard of Pashunath Temple.,2026-02-26T15:09:26.716297,52183,707,960
Janakapur.jpg,Hindu_temples_in_Nepal,https://upload.wikimedia.org/wikipedia/commons/9/97/Janakapur.jpg,File:Janakapur.jpg,CC BY-SA 4.0,Ricky Partel,,2026-02-26T15:09:28.340648,1708850,2048,1410
Janaki_Temple_(207217873).jpeg,Hindu_temples_in_Nepal,https://upload.wikimedia.org/wikipedia/commons/8/81/Janaki_Temple_%28207217873%29.jpeg,File:Janaki Temple (207217873).jpeg,CC BY-SA 3.0,Shila Timsina,"500px provided description: Janaki Temple [#Janakpur ,#Janaki temple]",2026-02-26T15:09:48.675281,868795,2048,1365
"Janakpur,_Nepal.jpg",Hindu_temples_in_Nepal,https://upload.wikimedia.org/wikipedia/commons/e/ec/Janakpur%2C_Nepal.jpg,"File:Janakpur, Nepal.jpg",CC BY-SA 3.0,Mala chaubey at Hindi Wikipedia,,2026-02-26T15:12:39.588440,20698,300,212
Jayabageshwori_Temple.jpg,Hindu_temples_in_Nepal,https://upload.wikimedia.org/wikipedia/commons/f/fe/Jayabageshwori_Temple.jpg,File:Jayabageshwori Temple.jpg,CC BY-SA 4.0,Gaurav Dhwaj Khadka,,2026-02-26T15:12:40.758948,4133926,3024,4032
Kaali_Devi_Temple_Sashawat_Dham_Damkauli_Nawalpur_Nawalparasi_Nepal_Rajesh_Dhungana_(1).jpg,Hindu_temples_in_Nepal,https://upload.wikimedia.org/wikipedia/commons/9/9b/Kaali_Devi_Temple_Sashawat_Dham_Damkauli_Nawalpur_Nawalparasi_Nepal_Rajesh_Dhungana_%281%29.jpg,File:Kaali Devi Temple Sashawat Dham Damkauli Nawalpur Nawalparasi Nepal Rajesh Dhungana (1).jpg,CC BY-SA 4.0,Rajesh Dhungana,A very artistic style Kali Devi Temple located in Damkauli of Nawalparasi district. This Kali temple is located on one side of Shaswat Dham. The very attractive looking idol of Kali god has attracted many devotees.,2026-02-26T15:13:02.220006,27711632,5138,6683
Kaali_Devi_Temple_Sashawat_Dham_Damkauli_Nawalpur_Nawalparasi_Nepal_Rajesh_Dhungana_(2).jpg,Hindu_temples_in_Nepal,https://upload.wikimedia.org/wikipedia/commons/e/e9/Kaali_Devi_Temple_Sashawat_Dham_Damkauli_Nawalpur_Nawalparasi_Nepal_Rajesh_Dhungana_%282%29.jpg,File:Kaali Devi Temple Sashawat Dham Damkauli Nawalpur Nawalparasi Nepal Rajesh Dhungana (2).jpg,CC BY-SA 4.0,Rajesh Dhungana,A very artistic style Kali Devi Temple located in Damkauli of Nawalparasi district. This Kali temple is located on one side of Shaswat Dham. The very attractive looking idol of Kali god has attracted many devotees.,2026-02-26T15:13:04.190616,39709619,7971,5314
Kaali_Devi_Temple_Sashawat_Dham_Damkauli_Nawalpur_Nawalparasi_Nepal_Rajesh_Dhungana_(3).jpg,Hindu_temples_in_Nepal,https://upload.wikimedia.org/wikipedia/commons/6/6f/Kaali_Devi_Temple_Sashawat_Dham_Damkauli_Nawalpur_Nawalparasi_Nepal_Rajesh_Dhungana_%283%29.jpg,File:Kaali Devi Temple Sashawat Dham Damkauli Nawalpur Nawalparasi Nepal Rajesh Dhungana (3).jpg,CC BY-SA 4.0,Rajesh Dhungana,A very artistic style Kali Devi Temple located in Damkauli of Nawalparasi district. This Kali temple is located on one side of Shaswat Dham. The very attractive looking idol of Kali god has attracted many devotees.,2026-02-26T15:13:27.854887,39804640,8256,5504
Kaali_Devi_Temple_Sashawat_Dham_Damkauli_Nawalpur_Nawalparasi_Nepal_Rajesh_Dhungana_(4).jpg,Hindu_temples_in_Nepal,https://upload.wikimedia.org/wikipedia/commons/9/9a/Kaali_Devi_Temple_Sashawat_Dham_Damkauli_Nawalpur_Nawalparasi_Nepal_Rajesh_Dhungana_%284%29.jpg,File:Kaali Devi Temple Sashawat Dham Damkauli Nawalpur Nawalparasi Nepal Rajesh Dhungana (4).jpg,CC BY-SA 4.0,Rajesh Dhungana,A very artistic style Kali Devi Temple located in Damkauli of Nawalparasi district. This Kali temple is located on one side of Shaswat Dham. The very attractive looking idol of Kali god has attracted many devotees.,2026-02-26T15:13:29.811138,3808678,4126,2664
Kaali_Devi_Temple_Sashawat_Dham_Damkauli_Nawalpur_Nawalparasi_Nepal_Rajesh_Dhungana_(5).jpg,Hindu_temples_in_Nepal,https://upload.wikimedia.org/wikipedia/commons/2/2e/Kaali_Devi_Temple_Sashawat_Dham_Damkauli_Nawalpur_Nawalparasi_Nepal_Rajesh_Dhungana_%285%29.jpg,File:Kaali Devi Temple Sashawat Dham Damkauli Nawalpur Nawalparasi Nepal Rajesh Dhungana (5).jpg,CC BY-SA 4.0,Rajesh Dhungana,A very artistic style Kali Devi Temple located in Damkauli of Nawalparasi district. This Kali temple is located on one side of Shaswat Dham. The very attractive looking idol of Kali god has attracted many devotees.,2026-02-26T15:13:31.572809,36450584,7768,5179
"Kali_Mandir,_Banauli,_Nepal.jpg",Hindu_temples_in_Nepal,https://upload.wikimedia.org/wikipedia/commons/1/15/Kali_Mandir%2C_Banauli%2C_Nepal.jpg,"File:Kali Mandir, Banauli, Nepal.jpg",CC BY-SA 4.0,Sntshkumar750,"Kali Mandir, Banauli, Nepal",2026-02-26T15:13:32.757706,3565026,3071,2049
Kedareshwar_temple.JPG,Hindu_temples_in_Nepal,https://upload.wikimedia.org/wikipedia/commons/e/e9/Kedareshwar_temple.JPG,File:Kedareshwar temple.JPG,CC BY-SA 3.0,Miteshbhodia,,2026-02-26T15:13:52.112258,3129403,2592,1944
Kedareshwor_Temple_01.jpg,Hindu_temples_in_Nepal,https://upload.wikimedia.org/wikipedia/commons/0/06/Kedareshwor_Temple_01.jpg,File:Kedareshwor Temple 01.jpg,CC BY-SA 3.0,Jeevanpahari,Hindu temple located in pokhara,2026-02-26T15:13:54.308563,339525,960,720
Kedareshwor_Temple_03.jpg,Hindu_temples_in_Nepal,https://upload.wikimedia.org/wikipedia/commons/5/50/Kedareshwor_Temple_03.jpg,File:Kedareshwor Temple 03.jpg,CC BY-SA 3.0,Jeevanpahari,Hindu temple located in pokhara,2026-02-26T15:16:44.119171,284655,960,720
Kirtipur0736.JPG,Hindu_temples_in_Nepal,https://upload.wikimedia.org/wikipedia/commons/f/ff/Kirtipur0736.JPG,File:Kirtipur0736.JPG,CC BY-SA 3.0,Sundar1,,2026-02-26T15:16:45.550406,3189451,4000,3000
Kirtipur0742.JPG,Hindu_temples_in_Nepal,https://upload.wikimedia.org/wikipedia/commons/9/9a/Kirtipur0742.JPG,File:Kirtipur0742.JPG,CC BY-SA 3.0,Sundar1,"Bhagbhairab Temple, Kirtipur.",2026-02-26T15:16:47.669964,2607533,4000,3000
Kirtipur0743.JPG,Hindu_temples_in_Nepal,https://upload.wikimedia.org/wikipedia/commons/1/12/Kirtipur0743.JPG,File:Kirtipur0743.JPG,CC BY-SA 3.0,Sundar1,"Bhagbhairab Temple, Kirtipur.",2026-02-26T15:17:06.981308,2684450,4000,3000
Kirtipur0747.JPG,Hindu_temples_in_Nepal,https://upload.wikimedia.org/wikipedia/commons/4/44/Kirtipur0747.JPG,File:Kirtipur0747.JPG,CC BY-SA 3.0,Sundar1,Entrance to Bhagbhairab Temple,2026-02-26T15:17:09.802157,2798888,4000,3000
Krishna_Pranami_Mandir.jpg,Hindu_temples_in_Nepal,https://upload.wikimedia.org/wikipedia/commons/5/57/Krishna_Pranami_Mandir.jpg,File:Krishna Pranami Mandir.jpg,CC BY-SA 4.0,Sumandhakal44,,2026-02-26T15:17:11.456234,5190130,4000,3000
KrishnaMandi.jpg,Hindu_temples_in_Nepal,https://upload.wikimedia.org/wikipedia/commons/5/5d/KrishnaMandi.jpg,File:KrishnaMandi.jpg,CC BY-SA 4.0,Praveen40gautam,This is from Patan Durbar Square of Nepal. It has been enlisted as the world heritage site by UNESCO.,2026-02-26T15:17:32.158592,1941140,4128,2668
Kumari_temple_buidling.jpg,Hindu_temples_in_Nepal,https://upload.wikimedia.org/wikipedia/commons/a/a0/Kumari_temple_buidling.jpg,File:Kumari temple buidling.jpg,CC BY-SA 4.0,Thapaliyashreeram,,2026-02-26T15:17:33.305635,8863434,3968,2976
Kumari_temple.jpg,Hindu_temples_in_Nepal,https://upload.wikimedia.org/wikipedia/commons/0/04/Kumari_temple.jpg,File:Kumari temple.jpg,CC BY-SA 4.0,Thapaliyashreeram,A picture of Kumari temple @ Shreeram Thapaliya,2026-02-26T15:17:52.345184,10618984,3968,2976
Mandav_Rishi_Temple_Damkada.jpg,Hindu_temples_in_Nepal,https://upload.wikimedia.org/wikipedia/commons/e/ec/Mandav_Rishi_Temple_Damkada.jpg,File:Mandav Rishi Temple Damkada.jpg,CC BY-SA 4.0,Acharya Bipin,This is a photo of a monument in Nepal identified by the ID,2026-02-26T15:17:54.320566,3566136,6284,1114
Mandavya_(_माण्डव्य)_Temple.jpg,Hindu_temples_in_Nepal,https://upload.wikimedia.org/wikipedia/commons/b/b0/Mandavya_%28_%E0%A4%AE%E0%A4%BE%E0%A4%A3%E0%A5%8D%E0%A4%A1%E0%A4%B5%E0%A5%8D%E0%A4%AF%29_Temple.jpg,File:Mandavya ( माण्डव्य) Temple.jpg,CC BY-SA 4.0,Acharya Bipin,This is a photo of a monument in Nepal identified by the ID,2026-02-26T15:17:55.876433,4807886,4608,3456
Mankamana_Tempe_Bumgmati_Lalitpur_Nepal_Rajesh_Dhungana_(2).jpg,Hindu_temples_in_Nepal,https://upload.wikimedia.org/wikipedia/commons/9/9d/Mankamana_Tempe_Bumgmati_Lalitpur_Nepal_Rajesh_Dhungana_%282%29.jpg,File:Mankamana Tempe Bumgmati Lalitpur Nepal Rajesh Dhungana (2).jpg,CC BY-SA 4.0,Rajesh Dhungana,"Manakamana temple located in Bungmati of Lalitpur district. This temple is located on the left side near the Red Machhindranath Temple of Bungmati. This very artistic temple is open to the devotees only once a year. The rest of the day, the temple is closed to the public.",2026-02-26T15:18:15.255309,13790142,8250,5226
